0.3561,0.1205,0.3690,0.2738,0.1593,0.3514,0.1357,0.3006,0.3116,0.1830
0.1564,0.0826,0.1244,0.1257,0.1194,0.0813,0.0470,0.2538,0.0845,0.0911
0.2296,0.0943,0.1804,0.1629,0.1508,0.2840,0.0968,0.3898,0.2057,0.1270
0.1391,0.1759,0.1267,0.0382,0.2515,0.5432,0.1430,0.3537,0.7281,0.2872
0.2338,0.0931,0.2206,0.1637,0.3324,0.1679,0.1436,0.3571,0.1362,0.1458
0.0808,0.1171,0.0688,0.0381,0.1971,0.2343,0.0927,0.2154,0.1937,0.1447
0.1214,0.0913,0.1142,0.0880,0.0884,0.0869,0.0569,0.1968,0.0817,0.0444
0.1709,0.2247,0.1460,0.0825,0.2411,0.2106,0.0628,0.2743,0.0982,0.1561
0.0705,0.1418,0.0777,0.0327,0.1366,0.2461,0.0897,0.2322,0.1906,0.0986
0.0674,0.2738,0.0604,0.0320,0.1848,0.5251,0.1955,0.2713,0.1408,0.3173
0.0970,0.1827,0.0805,0.0630,0.0787,0.0527,0.0278,0.1438,0.0945,0.0742
0.1428,0.1381,0.1323,0.0885,0.1379,0.2881,0.0705,0.2428,0.1716,0.1123
0.3056,0.7089,0.4859,0.2043,0.0485,0.6062,0.2245,0.7748,0.5200,0.4127
0.1057,0.1586,0.1011,0.0556,0.2739,0.2179,0.1276,0.3773,0.3085,0.0728
0.0364,0.1787,0.0614,0.0232,0.1603,0.4289,0.1389,0.3084,0.1650,0.2487
0.0936,0.1487,0.1000,0.0481,0.1324,0.3015,0.1197,0.2065,0.1504,0.1579
0.1308,0.1944,0.1149,0.0721,0.1361,0.0704,0.0505,0.2101,0.0875,0.0411
0.1657,0.1575,0.1459,0.0885,0.1806,0.1709,0.0805,0.2457,0.1268,0.1122
0.2342,0.1452,0.2407,0.1972,0.1625,0.1253,0.0856,0.2881,0.0799,0.0381
0.0574,0.0947,0.0613,0.0313,0.2294,0.0927,0.0603,0.2491,0.1677,0.0485
0.0267,0.0856,0.0295,0.0147,0.0810,0.1256,0.0429,0.1229,0.1252,0.0529
0.0600,0.1363,0.0543,0.0166,0.2683,0.0906,0.0501,0.2692,0.1743,0.0716
0.1185,0.0772,0.1238,0.0712,0.1726,0.3832,0.1628,0.4266,0.4058,0.1209
0.2101,0.1695,0.1671,0.1628,0.1025,0.0776,0.0433,0.1966,0.0415,0.0377
0.2518,0.1197,0.2214,0.1789,0.1474,0.1244,0.0692,0.2141,0.0957,0.0659
0.3384,0.1361,0.3072,0.1954,0.2147,0.2684,0.0942,0.4541,0.2139,0.2263
0.0518,0.1377,0.0638,0.0266,0.0931,0.2125,0.0677,0.2561,0.0937,0.0973
0.2685,0.3290,0.2297,0.1620,0.3072,0.1875,0.1283,0.3620,0.2117,0.1148
0.1186,0.1441,0.1292,0.0685,0.1197,0.2127,0.0903,0.2052,0.1379,0.0716
0.1770,0.1022,0.1837,0.1014,0.1331,0.2109,0.0860,0.2565,0.1600,0.0984
0.2604,0.2444,0.2270,0.1834,0.1542,0.2365,0.1312,0.2194,0.1715,0.1266
0.1343,0.1480,0.1281,0.0639,0.1305,0.2395,0.1062,0.1978,0.2089,0.1649
0.1772,0.2294,0.1528,0.1139,0.2228,0.2146,0.1273,0.2106,0.1849,0.1022
0.1609,0.0544,0.1306,0.1146,0.1122,0.2323,0.0883,0.1827,0.1062,0.1037
0.0806,0.0719,0.0672,0.0527,0.0840,0.1985,0.0673,0.1718,0.1287,0.1010
0.1267,0.1237,0.1061,0.0717,0.1381,0.1708,0.0933,0.2264,0.2815,0.0612
0.0632,0.1456,0.0895,0.0338,0.1416,0.2080,0.1216,0.2199,0.1745,0.1080
0.0262,0.4380,0.0195,0.0137,0.0897,0.0199,0.0339,0.2205,0.2649,0.0305
0.3992,0.4040,0.3449,0.1853,0.1757,0.0653,0.0459,0.3631,0.0000,0.0297
0.0368,0.0511,0.0371,0.0219,0.1242,0.1512,0.0770,0.2391,0.0829,0.0792
0.0460,0.1031,0.0384,0.0256,0.0533,0.0659,0.0351,0.1303,0.0833,0.0135
0.0453,0.2360,0.0502,0.0190,0.2159,0.1156,0.0655,0.1964,0.0800,0.0741
0.3149,0.2886,0.3804,0.1832,0.1644,0.7386,0.2455,0.4997,0.6395,0.2332
0.0938,0.1027,0.0787,0.0458,0.1142,0.1443,0.0552,0.1811,0.1310,0.0837
0.0298,0.0557,0.0272,0.0144,0.0556,0.0870,0.0367,0.1298,0.0457,0.0285
0.1874,0.0670,0.1666,0.1210,0.1557,0.2831,0.1403,0.3211,0.2307,0.0912
0.0162,0.1318,0.0159,0.0026,0.2466,0.1067,0.0401,0.1121,0.2513,0.0583
0.0636,0.1179,0.0537,0.0326,0.1638,0.1585,0.0734,0.2302,0.1344,0.0949
0.0551,0.0816,0.0514,0.0244,0.1283,0.0903,0.0586,0.1072,0.0900,0.0528
0.0443,0.2194,0.0461,0.0250,0.0932,0.0869,0.0529,0.2243,0.1200,0.0367
0.1067,0.1878,0.0885,0.0405,0.1409,0.0564,0.0295,0.1410,0.2276,0.0302
0.0274,0.1245,0.0326,0.0145,0.0940,0.0715,0.0272,0.1507,0.0755,0.0572
0.0419,0.0603,0.0360,0.0199,0.1869,0.0460,0.0331,0.1515,0.1699,0.0601
0.2615,0.2725,0.1941,0.1718,0.0743,0.2055,0.0711,0.1747,0.2654,0.1462
0.0721,0.1047,0.0631,0.0432,0.1007,0.0604,0.0405,0.1747,0.0432,0.0254
0.0773,0.1324,0.0672,0.0311,0.2249,0.0486,0.0341,0.1642,0.3419,0.0515
0.2231,0.1841,0.1922,0.1787,0.1613,0.1563,0.0744,0.2913,0.1497,0.0592
0.1127,0.1745,0.0932,0.0622,0.0662,0.1975,0.0649,0.2410,0.1448,0.1110
0.1059,0.1887,0.0866,0.0489,0.1964,0.0476,0.0017,0.0789,0.1972,0.0724
0.0161,0.0485,0.0136,0.0028,0.2854,0.0623,0.0500,0.1088,0.1832,0.0654
0.1464,0.2389,0.1204,0.0520,0.1972,0.0656,0.0194,0.1552,0.4777,0.1748
0.0893,0.3772,0.0818,0.0216,0.3473,0.2206,0.0758,0.1754,0.3615,0.0744
0.2144,0.2006,0.2175,0.1008,0.2615,0.5130,0.1742,0.3501,0.1283,0.1803
0.1080,0.4210,0.0872,0.0312,0.2388,0.2788,0.1089,0.2955,0.4789,0.1702
0.1137,0.1807,0.1022,0.0554,0.2063,0.1820,0.0751,0.2444,0.1192,0.0935
0.0892,0.2035,0.0798,0.0531,0.1696,0.1566,0.0585,0.2243,0.1564,0.0805
0.0448,0.3648,0.0425,0.0138,0.2994,0.1149,0.0433,0.1768,0.2098,0.1155
0.0584,0.1288,0.0506,0.0212,0.2573,0.0523,0.0521,0.1698,0.1963,0.0432
0.0782,0.1843,0.0531,0.0203,0.2664,0.6294,0.7672,0.6293,0.4797,0.2993
0.0454,0.1134,0.0336,0.0215,0.2124,0.0252,0.0400,0.1641,0.2063,0.0349
0.2453,0.0966,0.2228,0.1667,0.0928,0.1072,0.0573,0.2595,0.0841,0.0277
0.1502,0.1087,0.1136,0.0348,0.5268,0.6867,0.1432,0.3345,0.2466,0.7267
0.1735,0.1505,0.1389,0.1170,0.1396,0.4049,0.1074,0.2135,0.1040,0.1867
0.0605,0.0575,0.0565,0.0309,0.1021,0.1382,0.0444,0.1744,0.0608,0.0772
0.0503,0.1469,0.0463,0.0241,0.1068,0.1197,0.0461,0.1509,0.0841,0.0487
0.2303,0.1449,0.2013,0.1353,0.3096,0.1485,0.0884,0.3427,0.1072,0.0364
0.1081,0.1445,0.0893,0.0483,0.3973,0.1963,0.0293,0.1561,0.2510,0.1820
0.3147,0.0421,0.2617,0.2391,0.2117,0.4216,0.1176,0.3921,0.2537,0.2128
0.2970,0.3370,0.3719,0.2047,0.2946,0.4964,0.2755,0.4912,1.0000,0.1759
0.0558,0.1624,0.0481,0.0253,0.1217,0.1078,0.0523,0.1549,0.1351,0.0675
0.0773,0.4009,0.0622,0.0333,0.2943,0.1112,0.0653,0.1422,0.1446,0.1064
0.0632,0.1449,0.0367,0.0115,0.1727,0.2516,0.1005,0.2620,0.1894,0.1281
0.2846,0.2462,0.3122,0.2114,0.2194,0.4107,0.1447,0.3845,0.0389,0.1727
0.1476,0.5635,0.2377,0.1126,0.1983,0.4375,0.0539,0.3491,0.3191,0.3280
0.0419,0.1978,0.0322,0.0175,0.1447,0.1192,0.0507,0.1331,0.1666,0.0592
0.2130,0.2464,0.1897,0.1378,0.1617,0.1069,0.0709,0.2690,0.2226,0.0988
0.1119,0.4110,0.1199,0.0599,0.2603,0.2071,0.1356,0.3336,0.2293,0.0813
0.1586,0.0671,0.1083,0.0950,0.0734,0.1214,0.0937,0.2273,0.1654,0.0844
0.0675,0.2523,0.0681,0.0264,0.1835,0.1703,0.0683,0.2449,0.1646,0.1233
0.1448,0.0833,0.1440,0.0672,0.1290,0.3144,0.1120,0.3074,0.2306,0.1363
0.0944,0.1659,0.0717,0.0504,0.1073,0.1196,0.0283,0.1630,0.1825,0.0690
0.0729,0.1063,0.0621,0.0423,0.2777,0.1666,0.1144,0.3340,0.2368,0.0431
0.1065,0.1752,0.0916,0.0552,0.0941,0.0610,0.0343,0.2050,0.0395,0.0187
0.0664,0.2238,0.0632,0.0344,0.1418,0.0951,0.0473,0.1774,0.1542,0.0319
0.1323,0.1335,0.1390,0.0753,0.2562,0.2621,0.1229,0.3506,0.0999,0.0907
0.2340,0.2539,0.1789,0.1514,0.1463,0.2446,0.1069,0.2404,0.2630,0.1215
0.0922,0.2543,0.0779,0.0329,0.1265,0.0716,0.0286,0.2877,0.2015,0.0868
0.0809,0.3719,0.0648,0.0247,0.3201,0.0930,0.0134,0.0995,0.1425,0.1649
0.0435,0.0395,0.0338,0.0167,0.1509,0.0830,0.0428,0.1304,0.1214,0.0572
0.0645,0.3295,0.0763,0.0374,0.2139,0.2005,0.0839,0.2697,0.0948,0.1229
0.1249,0.2055,0.0991,0.0679,0.1414,0.0948,0.0668,0.1879,0.0952,0.0504
0.0408,0.2537,0.0375,0.0057,0.2882,0.0645,0.0000,0.0000,0.2632,0.1107
0.0293,0.2676,0.0201,0.0147,0.1145,0.0289,0.0270,0.1288,0.0927,0.0220
0.0249,0.1905,0.0363,0.0093,0.2497,0.1480,0.0765,0.2106,0.1155,0.0924
0.0882,0.2594,0.0728,0.0305,0.2000,0.1497,0.0727,0.1632,0.2704,0.0883
0.1011,0.1246,0.0779,0.0520,0.1852,0.2018,0.1382,0.2629,0.1068,0.2143
0.0704,0.2866,0.0659,0.0258,0.2321,0.1566,0.0744,0.2648,0.1093,0.1018
0.0030,0.1181,0.0043,0.0045,0.0593,0.0617,0.0295,0.1053,0.0651,0.0159
0.3996,0.2618,0.4379,0.3048,0.1632,0.6341,0.2626,0.4698,0.3270,0.1431
0.0445,0.1383,0.0396,0.0179,0.2516,0.1000,0.0617,0.1219,0.1097,0.0547
0.1056,0.2351,0.0938,0.0300,0.4126,0.2033,0.0687,0.1938,0.3508,0.1293
0.0836,0.3189,0.0921,0.0255,0.3806,0.2867,0.1288,0.4347,0.1908,0.1726
0.0910,0.2497,0.1245,0.0419,0.1219,0.5423,0.3624,0.4342,0.2502,0.4175
0.0804,0.3315,0.0605,0.0245,0.3456,0.2645,0.1159,0.2925,0.2109,0.2037
0.0199,0.0500,0.0281,0.0040,0.2226,0.1493,0.0823,0.1970,0.1294,0.1006
0.0725,0.1243,0.0586,0.0336,0.2070,0.1714,0.0463,0.1461,0.0689,0.1023
0.0730,0.1367,0.1189,0.0189,0.5656,0.4908,0.2339,0.4372,0.2245,0.1626
0.1141,0.1301,0.1052,0.0642,0.1792,0.1756,0.0760,0.2408,0.1145,0.1033
0.1595,0.1573,0.1339,0.0968,0.2375,0.2817,0.1503,0.2633,0.0995,0.1758
0.1590,0.1887,0.1225,0.0882,0.0786,0.0463,0.0579,0.1868,0.5946,0.0348
0.0106,0.0222,0.0163,0.0069,0.1471,0.0979,0.0382,0.1224,0.0782,0.0453
0.2177,0.2698,0.1950,0.1563,0.2172,0.1409,0.0844,0.3033,0.1768,0.1270
0.5061,0.6099,0.4264,0.4225,0.7348,0.7196,0.3227,0.3451,0.5289,0.3102
0.0657,0.1098,0.0552,0.0325,0.0716,0.0789,0.0728,0.2273,0.1578,0.0661
0.0190,0.1723,0.0220,0.0147,0.1430,0.2287,0.1252,0.1966,0.0591,0.1099
0.0387,0.1096,0.0348,0.0207,0.0981,0.0519,0.0230,0.0912,0.0646,0.0281
0.0433,0.1425,0.0469,0.0243,0.0807,0.0713,0.0454,0.1303,0.0753,0.0197
0.2093,0.2170,0.2101,0.1390,0.0923,0.1882,0.1020,0.2578,0.1747,0.0619
0.1157,0.1564,0.0961,0.0617,0.2479,0.2974,0.0809,0.4277,0.2202,0.1413
0.1390,0.1854,0.0946,0.1056,0.1129,0.2218,0.1201,0.1976,0.1111,0.0805
0.0322,0.1008,0.0573,0.0158,0.1720,0.1675,0.0257,0.1533,0.2637,0.1122
0.1314,0.0941,0.1101,0.0775,0.1539,0.0945,0.0710,0.2070,0.0857,0.0541
0.1165,0.2000,0.0983,0.0689,0.1076,0.1297,0.0560,0.1749,0.1051,0.0511
0.0725,0.1006,0.0572,0.0395,0.1191,0.0969,0.0424,0.2402,0.1239,0.0496
0.1754,0.1860,0.1418,0.1150,0.1458,0.0899,0.0721,0.1733,0.0990,0.0453
0.0453,0.2254,0.0330,0.0244,0.1967,0.0734,0.0589,0.1690,0.1208,0.0599
0.1222,0.4747,0.1178,0.0515,0.1654,0.0867,0.0672,0.2476,0.0803,0.0972
0.0233,0.1400,0.0182,0.0110,0.1163,0.0973,0.0362,0.1629,0.1003,0.0239
0.4289,0.2413,0.3610,0.1776,0.2817,0.2444,0.1661,0.5306,0.6163,0.0688
0.0822,0.2172,0.0515,0.0365,0.3249,0.2458,0.0552,0.3722,0.1114,0.0880
0.0316,0.0300,0.0217,0.0102,0.1471,0.0256,0.0000,0.0000,0.2095,0.0803
0.2149,0.2148,0.1779,0.1257,0.1719,0.1286,0.0774,0.2211,0.1529,0.0877
0.0626,0.3421,0.0556,0.0272,0.1683,0.1134,0.0292,0.1803,0.2102,0.0909
0.0372,0.0908,0.0439,0.0184,0.1228,0.1005,0.0381,0.1437,0.1851,0.0343
0.0511,0.1942,0.0494,0.0204,0.1643,0.1168,0.0510,0.1063,0.1242,0.0506
0.1031,0.0649,0.1067,0.0340,0.2875,0.3392,0.0704,0.2103,0.3291,0.2946
0.0754,0.2355,0.0718,0.0335,0.1263,0.2559,0.1174,0.3491,0.6810,0.1292
0.1124,0.3423,0.1185,0.0609,0.1386,0.3494,0.1339,0.2893,0.3613,0.2927
0.0467,0.0838,0.0642,0.0269,0.1357,0.1556,0.0786,0.2828,0.0937,0.0564
0.0502,0.0878,0.0384,0.0274,0.0382,0.1027,0.0449,0.1104,0.0761,0.0374
0.1118,0.2126,0.0997,0.0523,0.1803,0.0689,0.0492,0.2184,0.3043,0.0220
0.0297,0.3540,0.0229,0.0064,0.3643,0.3899,0.1958,0.1936,0.2140,0.3761
0.2582,0.5091,0.1562,0.0804,0.3147,0.7030,1.0000,1.0000,0.3881,1.0000
0.0411,0.0931,0.0317,0.0162,0.2484,0.0506,0.0302,0.1559,0.2251,0.0250
0.0578,0.0956,0.0500,0.0299,0.2336,0.1346,0.0769,0.1806,0.2787,0.0893
0.0393,0.1375,0.0343,0.0181,0.1293,0.1004,0.0504,0.1501,0.1422,0.0549
